id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2020-1371418,2020-11-09,1,Vente,750000.00,21,,AV GODEFROY CAVAIGNAC,4230,94100,94068,Saint-Maur-des-Fossés,94,,,940680000I0020,,,,,,,,,,,,,0,1,Maison,81.00,3,S,sols,,,259.00,2.4755970,48.8099630,0000I
2020-1371437,2020-10-27,1,Vente,990000.00,77,B,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DQ0155,,,,,,,,,,,,,0,1,Maison,116.00,4,S,sols,,,523.00,2.4830720,48.7880570,000DQ
2020-1371437,2020-10-27,1,Vente,990000.00,77,B,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DQ0155,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,29.00,0,S,sols,,,523.00,2.4830720,48.7880570,000DQ
2020-1371456,2020-11-13,1,Vente,251000.00,91,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CM0074,,,16,,3,39.82,,,,,,,2,2,Appartement,36.00,3,,,,,,2.4852740,48.7982760,000CM
2020-1371457,2020-11-13,1,Vente,351000.00,4,,RUE DU FOUR,3565,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0109,,,501,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4703140,48.8110930,0000D
2020-1371457,2020-11-13,1,Vente,351000.00,4,,RUE DU FOUR,3565,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0109,,,317,69.47,417,,,,,,,,2,2,Appartement,69.00,4,,,,,,2.4703140,48.8110930,0000D
2020-1371464,2020-11-13,1,Vente,750000.00,90,,AV DE CONDE,1635,94100,94068,Saint-Maur-des-Fossés,94,,,940680000R0063,,,,,,,,,,,,,0,1,Maison,188.00,6,S,sols,,,210.00,2.4837200,48.8093410,0000R
2020-1371467,2020-11-13,1,Vente,318000.00,18,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CX0056,,,3,,5,,6,,8,57.73,,,4,2,Appartement,60.00,3,,,,,,2.4757580,48.7999340,000CX
2020-1371469,2020-11-05,1,Vente,243400.00,11,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0015,,,75,39.48,76,,,,,,,,2,2,Appartement,40.00,1,,,,,,2.4748500,48.8009300,000CT
2020-1371469,2020-11-05,1,Vente,243400.00,11,,RUE DU CHEMIN VERT,1535,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CT0015,,,127,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4748500,48.8009300,000CT
2020-1371476,2020-11-13,1,Vente,215000.00,5,,ALL DE LA GARE,4130,94100,94068,Saint-Maur-des-Fossés,94,,,940680000K0091,,,3,33.59,6,,,,,,,,2,2,Appartement,33.00,2,,,,,,2.4742830,48.8068100,0000K
2020-1371480,2020-11-04,1,Vente,360000.00,6,,QUAI DU PARC,7115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000U0065,,,4,,7,,9,49.51,,,,,3,2,Appartement,61.00,3,,,,,,2.4917640,48.8106950,0000U
2020-1371490,2020-11-02,1,Vente,1249600.00,33,,AV DE L EST,3172,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0144,,,,,,,,,,,,,0,,,,,S,sols,,,138.00,2.5053170,48.8034660,000AL
2020-1371490,2020-11-02,1,Vente,1249600.00,33,,AV DE L EST,3172,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0146,,,,,,,,,,,,,0,1,Maison,180.00,6,S,sols,,,509.00,2.5053200,48.8032970,000AL
2020-1371504,2020-10-23,1,Vente,15000.00,14,,RUE DE BEAUJEU,0658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CY0140,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4779880,48.7976330,000CY
2020-1371514,2020-10-29,1,Vente,96500.00,2,,RUE INKERMANN,4670,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CH0125,,,26,12.72,,,,,,,,,1,2,Appartement,14.00,1,,,,,,2.4860790,48.7968520,000CH
2020-1371521,2020-11-17,1,Vente,13500.00,32,,AV CARNOT,1430,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CJ0220,,,31,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4868380,48.8009740,000CJ
2020-1371522,2020-11-17,1,Vente,189900.00,16,,RUE GARNIER PAGES,4160,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BY0083,,,184,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4953380,48.7989110,000BY
2020-1371522,2020-11-17,1,Vente,189900.00,16,,RUE GARNIER PAGES,4160,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BY0083,,,128,31.36,141,,,,,,,,2,2,Appartement,31.00,1,,,,,,2.4953380,48.7989110,000BY
2020-1371530,2020-10-29,1,Vente,252000.00,3,,LES LOGIS DE LA PIE,A085,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DK0067,,,127,58.80,140,,,,,,,,2,2,Appartement,59.00,3,,,,,,2.4763380,48.7883450,000DK
2020-1371530,2020-10-29,1,Vente,252000.00,3,,LES LOGIS DE LA PIE,A085,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DK0067,,,219,8.00,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4763380,48.7883450,000DK
2020-1371537,2020-11-17,1,Vente,251000.00,4,,RUE LHOMME,5236,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AD0052,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4958340,48.8091350,000AD
2020-1371537,2020-11-17,1,Vente,251000.00,4,,RUE LHOMME,5236,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AD0052,,,13,63.26,30,,,,,,,,2,2,Appartement,67.00,3,,,,,,2.4958340,48.8091350,000AD
2020-1371538,2020-11-18,1,Vente,351220.00,3,,RUE DU PETIT BEAUBOURG,7182,94100,94068,Saint-Maur-des-Fossés,94,,,940680000F0052,,,428,79.65,457,,,,,,,,2,2,Appartement,80.00,4,,,,,,2.4736180,48.8136360,0000F
2020-1371539,2020-11-19,1,Vente,304000.00,8,,RUE DU DAUPHINE,2513,94100,94068,Saint-Maur-des-Fossés,94,,,940680000H0033,,,251,56.46,272,,,,,,,,2,2,Appartement,55.00,3,,,,,,2.4802070,48.8110720,0000H
2020-1371547,2020-10-28,1,Vente,200000.00,80,A,AV JEAN JAURES,4738,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DR0132,,,,,,,,,,,,,0,,,,,S,sols,,,154.00,2.4814340,48.7883300,000DR
2020-1371551,2020-10-23,1,Vente,255000.00,81,,AV GAMBETTA,4120,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CF0099,,,17,44.65,27,,,,,,,,2,2,Appartement,45.00,2,,,,,,2.4938700,48.7961800,000CF
2020-1371554,2020-11-13,1,Vente,25000.00,41,,RUE DES REMISES,8150,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0129,,,48,12.00,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4729340,48.8045820,0000N
2020-1371565,2020-11-17,1,Vente,510000.00,17,,RUE BARATTE CHOLET,0634,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CH0043,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4861830,48.7962870,000CH
2020-1371565,2020-11-17,1,Vente,510000.00,17,,RUE BARATTE CHOLET,0634,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CH0043,,,19,79.25,35,,,,,,,,2,2,Appartement,81.00,4,,,,,,2.4861830,48.7962870,000CH
2020-1371568,2020-11-10,1,Vente,440000.00,56,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000O0196,,,,,,,,,,,,,0,2,Appartement,41.00,2,S,sols,,,273.00,2.4777940,48.8073010,0000O
2020-1371568,2020-11-10,1,Vente,440000.00,56,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000O0196,,,,,,,,,,,,,0,1,Maison,75.00,2,S,sols,,,273.00,2.4777940,48.8073010,0000O
2020-1371568,2020-11-10,1,Vente,440000.00,56,,AV GALLIENI,4115,94100,94068,Saint-Maur-des-Fossés,94,,,940680000O0196,,,,,,,,,,,,,0,2,Appartement,43.00,2,S,sols,,,273.00,2.4777940,48.8073010,0000O
2020-1371570,2020-10-29,1,Vente,311500.00,12,,RUE DU PETIT BEAUBOURG,7182,94100,94068,Saint-Maur-des-Fossés,94,,,940680000F0052,,,189,,49,59.13,,,,,,,2,2,Appartement,59.00,3,,,,,,2.4736180,48.8136360,0000F
2020-1371577,2020-11-13,1,Vente,445000.00,24,,RUE COUSIN,1676,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BV0247,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4996290,48.7961530,000BV
2020-1371577,2020-11-13,1,Vente,445000.00,24,,RUE COUSIN,1676,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BV0247,,,11,79.73,69,,,,,,,,2,2,Appartement,79.00,4,,,,,,2.4996290,48.7961530,000BV
2020-1371577,2020-11-13,1,Vente,445000.00,24,,RUE COUSIN,1676,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BV0247,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4996290,48.7961530,000BV
2020-1371578,2020-11-13,1,Vente,559000.00,42,T,RUE DE LA VARENNE,9614,94100,94068,Saint-Maur-des-Fossés,94,,,940680000O0025,,,,,,,,,,,,,0,1,Maison,98.00,4,S,sols,,,207.00,2.4765410,48.8063890,0000O
2020-1371586,2020-02-05,1,Vente,280000.00,33,,RUE DE BEAUJEU,0658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DF0002,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,26.00,0,S,sols,,,167.00,2.4756680,48.7963320,000DF
2020-1371586,2020-02-05,1,Vente,280000.00,33,,RUE DE BEAUJEU,0658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DF0002,,,,,,,,,,,,,0,1,Maison,140.00,6,S,sols,,,167.00,2.4756680,48.7963320,000DF
2020-1371600,2020-11-12,1,Vente,460000.00,25,,RUE FELIX MATHIEU,3520,94100,94068,Saint-Maur-des-Fossés,94,,,940680000L0006,,,,,,,,,,,,,0,1,Maison,102.00,4,S,sols,,,540.00,2.4668770,48.8060210,0000L
2020-1371609,2020-11-16,1,Vente,10000.00,20,,RUE BARATTE CHOLET,0634,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CN0140,,,227,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4848610,48.7964800,000CN
2020-1371612,2020-11-12,1,Vente,460000.00,25,B,RUE FELIX MATHIEU,3520,94100,94068,Saint-Maur-des-Fossés,94,,,940680000L0005,,,,,,,,,,,,,0,1,Maison,62.00,4,S,sols,,,438.00,2.4667930,48.8061750,0000L
2020-1371628,2020-11-06,1,Vente,216000.00,16,,AV PASTEUR,7134,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0102,,,219,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4701780,48.8119270,0000D
2020-1371628,2020-11-06,1,Vente,216000.00,16,,AV PASTEUR,7134,94100,94068,Saint-Maur-des-Fossés,94,,,940680000D0102,,,115,,19,36.64,,,,,,,2,2,Appartement,36.00,2,,,,,,2.4701780,48.8119270,0000D
2020-1371634,2020-11-12,1,Vente,405000.00,13,,RUE EUGENE PELLETAN,3188,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DF0244,,,,,,,,,,,,,0,,,,,S,sols,,,338.00,2.4755490,48.7950210,000DF
2020-1371646,2020-11-13,1,Vente,773313.00,32,,AV DU BOIS GUIMIER,0725,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0042,,,,,,,,,,,,,0,1,Maison,80.00,4,S,sols,,,219.00,2.4808880,48.8026500,000CR
2020-1371653,2020-11-20,1,Vente,986014.00,32,,AV DU ROCHER,8220,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0060,,,,,,,,,,,,,0,1,Maison,200.00,7,S,sols,,,450.00,2.5023260,48.8034120,000AL
2020-1371655,2020-10-29,1,Vente,220000.00,11,,RUE DE ROCROY,8225,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DH0067,,,14,,7,48.05,,,,,,,2,2,Appartement,48.00,2,,,,,,2.4821610,48.7946440,000DH
2020-1371655,2020-10-29,1,Vente,220000.00,11,,RUE DE ROCROY,8225,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DH0067,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4821610,48.7946440,000DH
2020-1371672,2020-11-25,1,Vente,720000.00,24,,AV GALILEE,4111,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DF0117,,,,,,,,,,,,,0,1,Maison,130.00,5,S,sols,,,352.00,2.4747340,48.7944540,000DF
2020-1371679,2020-11-20,1,Vente,420000.00,25,,RUE ALBERT DE MUN,0055,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DM0029,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4838270,48.7898760,000DM
2020-1371679,2020-11-20,1,Vente,420000.00,25,,RUE ALBERT DE MUN,0055,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DM0029,,,10,,2,77.81,,,,,,,2,2,Appartement,67.00,4,,,,,,2.4838270,48.7898760,000DM
2020-1371704,2020-11-23,1,Vente,253000.00,16,,RUE GARNIER PAGES,4160,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BY0083,,,118,44.95,160,,,,,,,,2,2,Appartement,35.00,1,,,,,,2.4953380,48.7989110,000BY
2020-1371705,2020-11-16,1,Vente,370000.00,18,,AV DU GENERAL LECLERC,4172,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0001,,,119,79.42,23,,,,,,,,2,2,Appartement,78.00,3,,,,,,2.4896250,48.8049060,0000Z
2020-1371705,2020-11-16,1,Vente,370000.00,2,,AV DE LA GRANGE,4260,94100,94068,Saint-Maur-des-Fossés,94,,,940680000Z0001,,,154,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4896250,48.8049060,0000Z
2020-1371708,2020-11-23,1,Vente,22770.00,13,,RUE ANDRE BOLLIER,0117,94100,94068,Saint-Maur-des-Fossés,94,,,940680000N0056,,,94,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4743970,48.8043000,0000N
2020-1371713,2020-10-29,1,Vente,550000.00,10,B,RUE PAUL DEROULEDE,7145,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DM0028,,,,,,,,,,,,,0,1,Maison,68.00,3,S,sols,,,325.00,,,000DM
2020-1371715,2020-11-16,1,Vente,265000.00,20,B,AV DE LA LIBERATION,5237,94100,94068,Saint-Maur-des-Fossés,94,,,940680000O0122,,,,,,,,,,,,,0,1,Maison,62.00,3,S,sols,,,140.00,2.4766740,48.8087430,0000O
2020-1371721,2020-11-30,1,Vente,610000.00,41,,AV D ARROMANCHES,0166,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DJ0073,,,,,,,,,,,,,0,1,Maison,93.00,4,S,sols,,,368.00,2.4744540,48.7894750,000DJ
2020-1371728,2020-11-25,1,Vente,182700.00,16,,RUE DESIRE,2548,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DZ0031,,,3,29.45,,,,,,,,,1,2,Appartement,29.00,1,,,,,,2.4915820,48.7946780,000DZ
2020-1371728,2020-11-25,1,Vente,182700.00,16,,RUE DESIRE,2548,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DZ0031,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4915820,48.7946780,000DZ
2020-1371737,2020-11-23,1,Vente,540000.00,41,B,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CJ0016,,,13,,32,102.19,34,102.19,36,102.19,,,4,2,Appartement,103.00,4,,,,,,2.4863330,48.8006620,000CJ
2020-1371737,2020-11-23,1,Vente,540000.00,41,B,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CJ0016,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4863330,48.8006620,000CJ
2020-1371747,2020-11-30,1,Vente,348000.00,204,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0029,,,101,68.46,1101,,,,,,,,2,2,Appartement,69.00,4,,,,,,2.5005770,48.7972210,000BU
2020-1371747,2020-11-30,1,Vente,348000.00,204,,BD DE CRETEIL,1680,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BU0029,,,155,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.5005770,48.7972210,000BU
2020-1371750,2020-11-30,1,Vente,230000.00,56,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CM0159,,,42,44.64,43,,,,,,,,2,4,Local industriel. commercial ou assimilé,43.00,0,,,,,,2.4855880,48.7999610,000CM
2020-1371752,2020-11-27,1,Vente,590000.00,39,,AV DES LACS,5120,94100,94068,Saint-Maur-des-Fossés,94,,,94068000AL0040,,,,,,,,,,,,,0,1,Maison,78.00,3,S,sols,,,213.00,2.5044610,48.8042670,000AL
2020-1371754,2020-11-13,1,Vente,328000.00,8,,AV DE LA MESANGE,6230,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BZ0130,,,11,65.54,29,,,,,,,,2,2,Appartement,69.00,3,,,,,,2.4987040,48.8016220,000BZ
2020-1371754,2020-11-13,1,Vente,328000.00,8,,AV DE LA MESANGE,6230,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BZ0130,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4987040,48.8016220,000BZ
2020-1371765,2020-11-27,1,Vente,665000.00,48,,AV GUYNEMER,4290,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DR0095,,,,,,,,,,,,,0,2,Appartement,36.00,2,S,sols,,,147.00,2.4830050,48.7860940,000DR
2020-1371765,2020-11-27,1,Vente,665000.00,48,,AV GUYNEMER,4290,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DR0095,,,,,,,,,,,,,0,2,Appartement,36.00,2,S,sols,,,147.00,2.4830050,48.7860940,000DR
2020-1371765,2020-11-27,1,Vente,665000.00,48,,AV GUYNEMER,4290,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DR0095,,,,,,,,,,,,,0,2,Appartement,36.00,2,S,sols,,,147.00,2.4830050,48.7860940,000DR
2020-1371765,2020-11-27,1,Vente,665000.00,48,,AV GUYNEMER,4290,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DR0095,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,40.00,0,S,sols,,,147.00,2.4830050,48.7860940,000DR
2020-1371765,2020-11-27,1,Vente,665000.00,48,,AV GUYNEMER,4290,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DR0095,,,,,,,,,,,,,0,2,Appartement,25.00,2,S,sols,,,147.00,2.4830050,48.7860940,000DR
2020-1371784,2020-11-25,1,Vente,338000.00,42,B,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0112,,,240,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4814800,48.8054860,0000P
2020-1371784,2020-11-25,1,Vente,338000.00,42,B,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0112,,,214,41.02,224,,,,,,,,2,2,Appartement,41.00,2,,,,,,2.4814800,48.8054860,0000P
2020-1371795,2020-11-18,1,Vente,179047.00,8,,RUE VICTORINE,9661,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BY0208,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4967360,48.7987450,000BY
2020-1371795,2020-11-18,1,Vente,179047.00,8,,RUE VICTORINE,9661,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BY0208,,,23,25.45,,,,,,,,,1,2,Appartement,25.00,1,,,,,,2.4967360,48.7987450,000BY
2020-1371796,2020-11-25,1,Vente,717000.00,49,,RUE DU DAUPHINE,2513,94100,94068,Saint-Maur-des-Fossés,94,,,940680000S0006,,,,,,,,,,,,,0,1,Maison,70.00,5,S,sols,,,381.00,2.4828970,48.8109400,0000S
2020-1371800,2020-11-18,1,Vente,1485000.00,5,,AV DE LA REPUBLIQUE,8165,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CL0094,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1006.00,2.4864790,48.8037270,000CL
2020-1371805,2020-12-01,1,Vente,15000.00,12,,AV VICTORIA,9658,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0089,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4957480,48.7965070,000BX
2020-1371806,2020-12-02,1,Vente,170000.00,8,,AV DU BOIS GUIMIER,0725,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CR0169,,,44,27.02,60,,,,,,,,2,2,Appartement,31.00,1,,,,,,2.4791530,48.8040260,000CR
2020-1371813,2020-11-24,1,Vente,240000.00,3,,RUE LEON BOCQUET,5220,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CJ0002,,,17,,28,,9,41.02,,,,,3,2,Appartement,38.00,3,,,,,,2.4864400,48.8014870,000CJ
2020-1371813,2020-11-24,1,Vente,240000.00,3,,RUE LEON BOCQUET,5220,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CJ0002,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4864400,48.8014870,000CJ
2020-1371827,2020-11-20,1,Vente,410000.00,47,,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0047,,,4,90.70,,,,,,,,,1,2,Appartement,89.00,3,,,,,,2.4798890,48.8064700,0000P
2020-1371827,2020-11-20,1,Vente,410000.00,47,,BD RABELAIS,8105,94100,94068,Saint-Maur-des-Fossés,94,,,940680000P0047,,,4,90.70,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4798890,48.8064700,0000P
2020-1371830,2020-11-17,1,Vente,2000.00,18,,RUE DU PONT DE CRETEIL,7249,94100,94068,Saint-Maur-des-Fossés,94,,,940680000K0122,,,46,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4707410,48.8082930,0000K
2020-1371837,2020-11-10,1,Vente,1450000.00,13,,AV DES ERABLES,3160,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0031,,,,,,,,,,,,,0,1,Maison,170.00,5,S,sols,,,500.00,,,000CD
2020-1371837,2020-11-10,1,Vente,1450000.00,13,,AV DES ERABLES,3160,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CD0031,,,,,,,,,,,,,0,1,Maison,170.00,5,AG,terrains d'agrément,,,659.00,,,000CD
2020-1371844,2020-12-03,1,Vente,770000.00,8,,AV CHARLES VII,1515,94100,94068,Saint-Maur-des-Fossés,94,,,940680000X0025,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4891840,48.8076100,0000X
2020-1371844,2020-12-03,1,Vente,770000.00,8,,AV CHARLES VII,1515,94100,94068,Saint-Maur-des-Fossés,94,,,940680000X0025,,,2,,41,108.38,,,,,,,2,2,Appartement,107.00,4,,,,,,2.4891840,48.8076100,0000X
2020-1371844,2020-12-03,1,Vente,770000.00,8,,AV CHARLES VII,1515,94100,94068,Saint-Maur-des-Fossés,94,,,940680000X0025,,,31,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4891840,48.8076100,0000X
2020-1371858,2020-11-23,1,Vente,435000.00,75,,RUE ALBERT DE MUN,0055,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DU0107,,,,,,,,,,,,,0,1,Maison,46.00,2,S,sols,,,297.00,2.4875230,48.7876350,000DU
2020-1371858,2020-11-23,1,Vente,435000.00,75,,RUE ALBERT DE MUN,0055,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DU0107,,,,,,,,,,,,,0,1,Maison,28.00,1,S,sols,,,297.00,2.4875230,48.7876350,000DU
2020-1371870,2020-11-12,1,Vente,8921.00,,,RUE CHEVREUL,1550,94100,94068,Saint-Maur-des-Fossés,94,,,940680000M0176,,1,,,,,,,,,,,0,,,,,,,,,,2.4706600,48.8047550,0000M
2020-1371883,2020-12-01,2,Vente,320000.00,7,,RUE VALETTE,9605,94100,94068,Saint-Maur-des-Fossés,94,,,94068000BX0256,,,,,,,,,,,,,0,1,Maison,63.00,3,S,sols,,,209.00,2.4949670,48.7967960,000BX
2020-1371889,2020-11-27,1,Vente,348000.00,105,,RUE LEDRU ROLLIN,5211,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DO0147,,,112,71.00,93,,,,,,,,2,2,Appartement,70.00,3,,,,,,2.4894880,48.7908650,000DO
2020-1371889,2020-11-27,1,Vente,348000.00,105,,RUE LEDRU ROLLIN,5211,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DO0147,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4894880,48.7908650,000DO
2020-1371900,2020-12-04,1,Vente,424000.00,25,,RUE DE LA VARENNE,9614,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0054,,,124,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4734870,48.8086850,0000J
2020-1371900,2020-12-04,1,Vente,424000.00,25,,RUE DE LA VARENNE,9614,94100,94068,Saint-Maur-des-Fossés,94,,,940680000J0054,,,31,,78,,,,,,,,2,2,Appartement,85.00,4,,,,,,2.4734870,48.8086850,0000J
2020-1371901,2020-12-01,1,Vente,200000.00,60,,AV DU PORT AU FOUARRE,7264,94100,94068,Saint-Maur-des-Fossés,94,,,94068000DL0206,,,25,41.76,,,,,,,,,1,2,Appartement,41.00,2,,,,,,2.4794000,48.7884550,000DL
2020-1371902,2020-12-03,1,Vente,217000.00,64,,AV DU BOIS GUIMIER,0725,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CP0085,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4820510,48.8011540,000CP
2020-1371902,2020-12-03,1,Vente,217000.00,64,,AV DU BOIS GUIMIER,0725,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CP0085,,,1,,33,,,,,,,,2,2,Appartement,37.00,1,,,,,,2.4820510,48.8011540,000CP
2020-1371903,2020-11-16,1,Vente,1040000.00,71,,QUAI DU PORT AU FOUARRE,7263,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CZ0095,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1130.00,2.4721870,48.7955710,000CZ
2020-1371903,2020-11-16,1,Vente,1040000.00,71,,QUAI DU PORT AU FOUARRE,7263,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CZ0095,,,,,,,,,,,,,0,1,Maison,120.00,5,S,sols,,,1130.00,2.4721870,48.7955710,000CZ
2020-1371903,2020-11-16,1,Vente,1040000.00,71,,QUAI DU PORT AU FOUARRE,7263,94100,94068,Saint-Maur-des-Fossés,94,,,94068000CZ0095,,,,,,,,,,,,,0,2,Appartement,48.00,3,S,sols,,,1130.00,2.4721870,48.7955710,000CZ
